종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,업종명
012030,DB,KOSPI,,1291,-8,-0.62,1307,1307,1289,410547,531178150,259715547503,201173933,서비스업
456440,DB금융스팩11호,KOSDAQ,SPAC(소속부없음),2305,-25,-1.07,2340,2340,2305,5559,12852590,12251075000,5315000,금융
477760,DB금융스팩12호,KOSDAQ,SPAC(소속부없음),2130,-15,-0.7,2145,2145,2115,48287,102776320,12439200000,5840000,금융
016610,DB금융투자,KOSPI,,4435,-25,-0.56,4460,4475,4380,44045,194885195,188249735215,42446389,증권
005830,DB손해보험,KOSPI,,108100,-600,-0.55,109700,109800,106000,95312,10245763700,7653480000000,70800000,보험
000990,DB하이텍,KOSPI,,50300,-400,-0.79,49850,50500,48450,457890,22648997100,2233248976400,44398588,전기전자
139130,DGB금융지주,KOSPI,,7940,20,0.25,7940,7970,7860,438768,3470177250,1343017914020,169145833,기타금융
060900,DGP,KOSDAQ,중견기업부,1154,-18,-1.54,1170,1188,1153,57362,66670975,29147996266,25258229,전기·가스·수도
290120,DH오토리드,KOSDAQ,우량기업부,3010,-5,-0.17,2990,3020,2975,3501,10475660,46700565380,15515138,운송장비·부품
025440,DH오토웨어,KOSDAQ,중견기업부,397,4,1.02,400,407,385,53724,21333887,61100729640,153906120,일반전기전자
001530,DI동일,KOSPI,,28000,450,1.63,27700,28250,27450,97807,2734324650,706038816000,25215672,유통업
000210,DL,KOSPI,,59000,1500,2.61,57800,59400,57500,84437,4950693700,1236397156000,20955884,화학
000215,DL우,KOSPI,,27150,250,0.93,26350,27700,26350,1985,53415700,45778022250,1686115,화학
375500,DL이앤씨,KOSPI,,33400,1250,3.89,32600,33700,32600,241630,7995943750,1292367008200,38693623,건설업
37550L,DL이앤씨2우(전환),KOSPI,,22550,250,1.12,22300,23300,22250,2281,51394250,47624495050,2111951,건설업
37550K,DL이앤씨우,KOSPI,,17850,410,2.35,17570,17900,17410,15161,268870930,37732847250,2113885,건설업
068790,DMS,KOSDAQ,우량기업부,6150,-30,-0.49,6190,6200,6110,47618,292123220,151124325150,24573061,기계·장비
007340,DN오토모티브,KOSPI,,82500,-300,-0.36,82200,83300,81100,16880,1384164400,824505412500,9994005,전기전자
004840,DRB동일,KOSPI,,5090,-30,-0.59,5100,5130,4995,38177,192933330,101443700000,19930000,화학
241520,DSC인베스트먼트,KOSDAQ,중견기업부,3225,55,1.74,3160,3245,3160,91062,292735600,88675003125,27496125,금융
155660,DSR,KOSPI,,4415,100,2.32,4310,4520,4310,49198,217563740,70640000000,16000000,철강금속
069730,DSR제강,KOSPI,,4360,60,1.4,4300,4395,4270,49855,215949970,62784000000,14400000,철강금속
017860,DS단석,KOSPI,,106200,-100,-0.09,105500,107500,104900,29992,3173857800,622481104800,5861404,화학
180400,DXVX,KOSDAQ,중견기업부,1740,-15,-0.85,1760,1775,1686,128885,224291763,52581811680,30219432,기타서비스
017940,E1,KOSPI,,74300,300,0.41,74500,75300,74000,13743,1025714200,509698000000,6860000,유통업
245620,EDGC,KOSDAQ,관리종목(소속부없음),415,0,0.0,0,0,0,0,0,57474989665,138493951,기타서비스
037370,EG,KOSDAQ,중견기업부,7630,-10,-0.13,7570,7740,7540,19563,148777850,65808536360,8624972,화학
278990,EMB,KONEX,일반기업부,9200,200,2.22,9000,9400,9000,41,371800,44174545200,4801581,
365550,ESR켄달스퀘어리츠,KOSPI,,4655,15,0.32,4645,4685,4610,147391,684425865,991929295000,213089000,서비스업
050120,ES큐브,KOSDAQ,중견기업부,2050,20,0.99,2030,2055,1996,18253,36840930,27806376300,13564086,유통
383220,F&F,KOSPI,,60500,1300,2.2,59700,62500,59700,158961,9700634900,2317578037500,38307075,섬유의복
007700,F&F홀딩스,KOSPI,,15200,80,0.53,15040,15450,15040,5966,91123930,594538378400,39114367,기타금융
214270,FSN,KOSDAQ,중견기업부,1947,24,1.25,1925,1947,1924,42456,82168498,64738651461,33250463,출판·매체복제
130500,GH신소재,KOSDAQ,우량기업부,2860,20,0.7,2810,3490,2800,4231702,13633405255,41598848720,14545052,섬유·의류
114090,GKL,KOSPI,,12370,70,0.57,12300,12590,12270,181844,2244019600,765154637900,61855670,서비스업
900290,GRT,KOSDAQ,외국기업(소속부없음),3360,30,0.9,3400,3400,3320,3108,10430555,226380000000,67375000,금융
078930,GS,KOSPI,,46400,-700,-1.49,46900,46950,45350,325723,14965993500,4311273539200,92915378,기타금융
083450,GST,KOSDAQ,우량기업부,21300,-200,-0.93,21450,22350,20800,390800,8415055050,198467968500,9317745,기계·장비
006360,GS건설,KOSPI,,16050,590,3.82,15780,16640,15730,2333987,37665746780,1373582914500,85581490,건설업
001250,GS글로벌,KOSPI,,3215,-325,-9.18,3460,3570,3210,4686730,15784660735,265346051260,82533764,유통업
007070,GS리테일,KOSPI,,21050,550,2.68,20650,21450,20500,297860,6266033850,2204312258100,104717922,유통업
078935,GS우,KOSPI,,39000,-550,-1.39,39550,39600,38950,11687,456887050,69608214000,1784826,기타금융
297890,HB솔루션,KOSDAQ,우량기업부,6020,-390,-6.08,6300,6450,5950,5383022,33024415740,440148194360,73114318,기계·장비
440290,HB인베스트먼트,KOSDAQ,중견기업부,2485,-30,-1.19,2505,2530,2480,24274,60666865,67360919850,27107010,금융
078150,HB테크놀러지,KOSDAQ,우량기업부,3610,-250,-6.48,3790,3955,3570,14283518,53445488725,334704456760,92715916,기계·장비
012630,HDC,KOSPI,,8110,60,0.75,8100,8130,8010,46791,377407050,484505357310,59741721,기타금융
039570,HDC랩스,KOSPI,,8350,-70,-0.83,8420,8460,8260,25978,216752510,216745968350,25957601,건설업
089470,HDC현대EP,KOSPI,,4095,-20,-0.49,4160,4160,4085,11474,47038120,130630500000,31900000,화학
294870,HDC현대산업개발,KOSPI,,18350,870,4.98,17700,18560,17700,818960,15000184830,1209399505500,65907330,건설업
009540,HD한국조선해양,KOSPI,,165700,-1400,-0.84,166000,168000,162800,234150,38541218800,11727105321200,70773116,기타금융
267250,HD현대,KOSPI,,76400,-600,-0.78,77000,77500,75900,153793,11755883400,6035071694000,78993085,기타금융
267270,HD현대건설기계,KOSPI,,52600,0,0.0,53000,53600,52100,120073,6346327900,991357249600,18847096,기계
443060,HD현대마린솔루션,KOSPI,,123400,5100,4.31,118500,124800,117000,223914,27418417600,5485130000000,44450000,서비스업
010620,HD현대미포,KOSPI,,100000,-300,-0.3,100400,101800,97400,270883,26920439800,3994214900000,39942149,운수장비
322000,HD현대에너지솔루션,KOSPI,,26650,400,1.52,27550,27900,26300,188281,5094943250,298480000000,11200000,전기전자
042670,HD현대인프라코어,KOSPI,,7350,90,1.24,7300,7400,7250,852930,6243289010,1467085379550,199603453,기계
267260,HD현대일렉트릭,KOSPI,,334500,-2000,-0.59,336500,352500,331000,370068,126330631500,12057766657500,36047135,전기전자
329180,HD현대중공업,KOSPI,,157600,300,0.19,158200,159100,153200,154926,24244669700,13990643081600,88773116,운수장비
097230,HJ중공업,KOSPI,,3375,0,0.0,3375,3450,3355,53688,181968660,281050698375,83274281,건설업
195940,HK이노엔,KOSDAQ GLOBAL,중견기업부,41050,250,0.61,41150,41900,40800,282243,11652348150,1162942025550,28329891,제약
014790,HL D&I,KOSPI,,2240,-40,-1.75,2280,2310,2230,110659,250035385,84803266240,37858601,건설업
028300,HLB,KOSDAQ,중견기업부,84600,-5100,-5.69,85500,88700,82100,4216483,359486665000,11069517794400,130845364,제약
003580,HLB글로벌,KOSPI,,6440,180,2.88,6110,6920,6000,3393015,22131904480,305326144480,47410892,유통업
278650,HLB바이오스텝,KOSDAQ,우량기업부,2820,-120,-4.08,2785,2925,2740,1275441,3594901655,244580260980,86730589,기타서비스
343090,HLB사이언스,KONEX,일반기업부,2300,-130,-5.35,2320,2440,2240,20241,46919060,37812936100,16440407,
067630,HLB생명과학,KOSDAQ,중견기업부,11700,-600,-4.88,11410,12140,11330,3194013,37509999560,1388396458800,118666364,제약
024850,HLB이노베이션,KOSDAQ,중견기업부,3375,-115,-3.3,3320,3445,3255,602643,2029234300,244275935625,72378055,일반전기전자
047920,HLB제약,KOSDAQ,기술성장기업부,28150,-1550,-5.22,28350,29700,27100,1756508,49854005550,894606831100,31779994,기타서비스
115450,HLB테라퓨틱스,KOSDAQ,중견기업부,8900,-40,-0.45,8580,9250,8450,1464909,12842393300,705317328200,79249138,유통
046210,HLB파나진,KOSDAQ,벤처기업부,4015,-185,-4.4,3995,4145,3850,1470724,5862849490,164673325905,41014527,의료·정밀기기
204320,HL만도,KOSPI,,41450,-900,-2.13,42350,42650,41150,211594,8805177050,1946372624000,46957120,운수장비
060980,HL홀딩스,KOSPI,,33750,-50,-0.15,34000,34000,33750,4277,144737300,343217587500,10169410,기타금융
011200,HMM,KOSPI,,17560,-420,-2.34,17830,18060,17360,3281979,57927641050,12450733549760,709039496,운수창고업
403870,HPSP,KOSDAQ GLOBAL,중견기업부,42350,-500,-1.17,42000,43600,41950,1504489,64375393650,3512260998400,82934144,기계·장비
036640,HRS,KOSDAQ,우량기업부,5640,70,1.26,5570,5660,5530,43320,243040820,92241072000,16354800,화학
035000,HS애드,KOSPI,,6320,-10,-0.16,6350,6350,6320,3771,23859860,104706024880,16567409,서비스업
002460,HS화성,KOSPI,,9130,-70,-0.76,9200,9220,9120,7867,72016490,92669500000,10150000,건설업
439730,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2495,-15,-0.6,2505,2505,2470,2004,5018485,10753450000,4310000,금융
442770,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2455,5,0.2,2445,2455,2400,1142,2758300,10335550000,4210000,금융
448760,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2365,5,0.21,2355,2365,2340,1198,2805170,10476950000,4430000,금융
467930,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2235,-20,-0.89,2230,2235,2195,1297,2879065,9454050000,4230000,금융
